"","X","nÃºm_corre","aÃ.o_ocu","mes_ocu","dÃ.a_ocu","dÃ.a_sem_ocu","hora_ocu","g_hora","g_hora_5","depto_ocu","mupio_ocu","Ã.rea_geo_ocu","zona_ocu","sexo_per","edad_per","mayor_menor","g_edad_80ymÃ.s","g_edad_60ymÃ.s","edad_quinquenales","estado_con","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","deptoName"
"1167",7539,7548,2016,"Noviembre",3,"Jueves",14,3,2,12,1216,2,99,"",NA,NA,NA,NA,NA,NA,4,27,"Varios",2015,5,5,"San Marcos"
"1168",7542,7551,2016,"Noviembre",3,"Jueves",16,3,2,4,401,2,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",9999,6,5,"Chimaltenango"
"1169",7544,7553,2016,"Noviembre",4,"Viernes",14,3,2,11,1101,2,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2014,5,5,"Retalhuleu"
"1170",7554,7563,2016,"Noviembre",7,"Lunes",15,3,2,1,117,1,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",2016,5,5,"Guatemala"
"1171",7555,7564,2016,"Noviembre",7,"Lunes",18,4,3,20,2003,2,99,"",NA,NA,NA,NA,NA,NA,4,999,"Azul",2015,5,5,"Chiquimula"
"1172",7556,7565,2016,"Noviembre",7,"Lunes",15,3,2,16,1610,2,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",9999,6,5,"Alta Verapaz"
"1173",7562,7571,2016,"Noviembre",8,"Martes",20,4,3,9,917,2,99,"",NA,NA,NA,NA,NA,NA,4,35,"Rojo",9999,6,5,"Quetzaltenango"
"1174",7564,7573,2016,"Noviembre",9,"Miercoles",20,4,3,1,101,1,12,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",2012,5,5,"Guatemala"
"1175",7565,7574,2016,"Noviembre",9,"Miercoles",11,2,1,1,117,1,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",2014,5,5,"Guatemala"
"1176",7567,7576,2016,"Noviembre",9,"Miercoles",9,2,1,8,801,2,99,"",NA,NA,NA,NA,NA,NA,4,54,"Negro",9999,6,5,"Totonicapán"
"1177",7570,7579,2016,"Noviembre",10,"Jueves",19,4,3,1,113,2,99,"",NA,NA,NA,NA,NA,NA,4,32,"Negro",2013,5,5,"Guatemala"
"1178",7581,7590,2016,"Noviembre",12,"Sabado",18,4,3,1,101,1,6,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,6,5,"Guatemala"
"1179",7585,7594,2016,"Noviembre",12,"Sabado",18,4,3,9,901,2,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,6,5,"Quetzaltenango"
"1180",7587,7596,2016,"Noviembre",12,"Sabado",20,4,3,3,301,2,99,"",NA,NA,NA,NA,NA,NA,4,1,"Blanco",9999,6,5,"Sacatepéquez"
"1181",7588,7597,2016,"Noviembre",13,"Domingo",1,1,1,4,401,2,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",2015,5,5,"Chimaltenango"
"1182",7590,7599,2016,"Noviembre",13,"Domingo",0,1,1,22,2201,2,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",9999,6,5,"Jutiapa"
"1183",7605,7614,2016,"Noviembre",15,"Martes",21,4,3,5,511,2,99,"",NA,NA,NA,NA,NA,NA,4,27,"Azul",2013,5,5,"Escuintla"
"1184",7606,7615,2016,"Noviembre",15,"Martes",22,4,3,6,609,2,99,"",NA,NA,NA,NA,NA,NA,4,20,"Rojo",9999,6,5,"Santa Rosa"
"1185",7611,7620,2016,"Noviembre",16,"Miercoles",17,3,2,1,109,2,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",2016,5,5,"Guatemala"
"1186",7614,7623,2016,"Noviembre",16,"Miercoles",15,3,2,4,401,2,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,6,5,"Chimaltenango"
"1187",7615,7624,2016,"Noviembre",16,"Miercoles",20,4,3,4,401,1,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,6,5,"Chimaltenango"
"1188",7618,7627,2016,"Noviembre",17,"Jueves",13,3,2,6,603,1,99,"",NA,NA,NA,NA,NA,NA,4,18,"Blanco",9999,6,5,"Santa Rosa"
"1189",7623,7632,2016,"Noviembre",18,"Viernes",22,4,3,1,101,1,4,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",2010,5,5,"Guatemala"
"1190",7625,7634,2016,"Noviembre",18,"Viernes",11,2,1,5,511,1,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,6,5,"Escuintla"
"1191",7626,7635,2016,"Noviembre",19,"Sabado",18,4,3,1,101,1,1,"",NA,NA,NA,NA,NA,NA,4,18,"Negro",9999,6,5,"Guatemala"
"1192",7627,7636,2016,"Noviembre",19,"Sabado",15,3,2,1,117,1,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",9999,6,5,"Guatemala"
"1193",7631,7640,2016,"Noviembre",19,"Sabado",16,3,2,22,2211,2,99,"",NA,NA,NA,NA,NA,NA,4,54,"Rojo",9999,6,5,"Jutiapa"
"1194",7634,7643,2016,"Noviembre",19,"Sabado",20,4,3,1,109,1,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,6,5,"Guatemala"
"1195",7635,7644,2016,"Noviembre",19,"Sabado",18,4,3,11,1101,1,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",9999,6,5,"Retalhuleu"
"1196",7647,7656,2016,"Noviembre",21,"Lunes",14,3,2,1,101,1,1,"",NA,NA,NA,NA,NA,NA,4,18,"Negro",2013,5,5,"Guatemala"
"1197",7649,7658,2016,"Noviembre",21,"Lunes",21,4,3,14,1404,2,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",9999,6,5,"Quiché"
"1198",7658,7667,2016,"Noviembre",23,"Miercoles",9,2,1,1,101,1,1,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2008,4,5,"Guatemala"
"1199",7659,7668,2016,"Noviembre",23,"Miercoles",9,2,1,19,1904,2,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",9999,6,5,"Zacapa"
"1200",7661,7670,2016,"Noviembre",24,"Jueves",1,1,1,1,101,1,18,"",NA,NA,NA,NA,NA,NA,4,999,"Celeste",9999,6,5,"Guatemala"
"1201",7682,7691,2016,"Noviembre",28,"Lunes",19,4,3,6,601,2,99,"",NA,NA,NA,NA,NA,NA,4,67,"Rojo",9999,6,5,"Santa Rosa"
"1202",7684,7693,2016,"Noviembre",29,"Martes",13,3,2,1,101,1,1,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2012,5,5,"Guatemala"
"1203",7686,7695,2016,"Noviembre",29,"Martes",16,3,2,11,1101,2,99,"",NA,NA,NA,NA,NA,NA,4,64,"Rojo",2016,5,5,"Retalhuleu"
"1204",7687,7696,2016,"Noviembre",29,"Martes",12,3,2,12,1215,1,99,"",NA,NA,NA,NA,NA,NA,4,27,"Blanco",9999,6,5,"San Marcos"
"1205",7697,7706,2016,"Diciembre",2,"Viernes",10,2,1,1,101,1,5,"",NA,NA,NA,NA,NA,NA,4,100,"Negro",2016,5,5,"Guatemala"
"1206",7706,7715,2016,"Diciembre",3,"Sabado",10,2,1,1,101,1,12,"",NA,NA,NA,NA,NA,NA,4,64,"Rojo",9999,6,5,"Guatemala"
"1207",7707,7716,2016,"Diciembre",3,"Sabado",10,2,1,1,109,1,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2013,5,5,"Guatemala"
"1208",7722,7731,2016,"Diciembre",4,"Domingo",2,1,1,6,601,2,99,"",NA,NA,NA,NA,NA,NA,4,76,"Rojo",9999,6,5,"Santa Rosa"
"1209",7741,7750,2016,"Diciembre",7,"Miercoles",21,4,3,5,511,2,99,"",NA,NA,NA,NA,NA,NA,4,67,"Blanco",9999,6,5,"Escuintla"
"1210",7742,7751,2016,"Diciembre",7,"Miercoles",21,4,3,11,1107,2,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,6,5,"Retalhuleu"
"1211",7743,7752,2016,"Diciembre",7,"Miercoles",10,2,1,16,1603,2,99,"",NA,NA,NA,NA,NA,NA,4,6,"Corinto",9999,6,5,"Alta Verapaz"
"1212",7745,7754,2016,"Diciembre",8,"Jueves",14,3,2,10,1002,2,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",2016,5,5,"Suchitepéquez"
"1213",7749,7758,2016,"Diciembre",9,"Viernes",17,3,2,19,1901,2,99,"",NA,NA,NA,NA,NA,NA,4,1,"Amarillo",9999,6,5,"Zacapa"
"1214",7754,7763,2016,"Diciembre",10,"Sabado",12,3,2,1,101,1,5,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",2012,5,5,"Guatemala"
"1215",7760,7769,2016,"Diciembre",10,"Sabado",23,4,3,20,2010,2,99,"",NA,NA,NA,NA,NA,NA,4,76,"Rojo",2015,5,5,"Chiquimula"
"1216",7764,7773,2016,"Diciembre",10,"Sabado",14,3,2,13,1301,1,99,"",NA,NA,NA,NA,NA,NA,4,64,"Rojo",9999,6,5,"Huehuetenango"
"1217",7772,7781,2016,"Diciembre",11,"Domingo",18,4,3,1,101,1,19,"",NA,NA,NA,NA,NA,NA,4,103,"Rojo",2016,5,5,"Guatemala"
"1218",7777,7786,2016,"Diciembre",11,"Domingo",17,3,2,2,203,1,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",9999,6,5,"El Progreso"
"1219",7790,7799,2016,"Diciembre",12,"Lunes",14,3,2,4,401,2,99,"",NA,NA,NA,NA,NA,NA,4,32,"Azul",9999,6,5,"Chimaltenango"
"1220",7794,7803,2016,"Diciembre",13,"Martes",18,4,3,1,101,1,5,"",NA,NA,NA,NA,NA,NA,4,32,"Amarillo",2014,5,5,"Guatemala"
"1221",7801,7810,2016,"Diciembre",14,"Miercoles",14,3,2,5,501,2,99,"",NA,NA,NA,NA,NA,NA,4,141,"Rojo",2002,4,5,"Escuintla"
"1222",7805,7814,2016,"Diciembre",14,"Miercoles",11,2,1,14,1401,2,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",9999,6,5,"Quiché"
"1223",7809,7818,2016,"Diciembre",15,"Jueves",20,4,3,1,101,1,8,"",NA,NA,NA,NA,NA,NA,4,67,"Azul",2016,5,5,"Guatemala"
"1224",7811,7820,2016,"Diciembre",15,"Jueves",18,4,3,1,117,1,99,"",NA,NA,NA,NA,NA,NA,4,45,"Blanco",2014,5,5,"Guatemala"
"1225",7813,7822,2016,"Diciembre",15,"Jueves",11,2,1,10,1001,1,99,"",NA,NA,NA,NA,NA,NA,4,67,"Rojo",9999,6,5,"Suchitepéquez"
"1226",7814,7823,2016,"Diciembre",15,"Jueves",15,3,2,17,1701,2,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",2016,5,5,"Petén"
"1227",7822,7831,2016,"Diciembre",16,"Viernes",23,4,3,1,101,2,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,6,5,"Guatemala"
"1228",7826,7835,2016,"Diciembre",16,"Viernes",11,2,1,5,505,2,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",2013,5,5,"Escuintla"
"1229",7834,7843,2016,"Diciembre",17,"Sabado",16,3,2,10,1020,1,99,"",NA,NA,NA,NA,NA,NA,4,999,"Rojo",9999,6,5,"Suchitepéquez"
"1230",7835,7844,2016,"Diciembre",17,"Sabado",17,3,2,11,1102,2,99,"",NA,NA,NA,NA,NA,NA,4,18,"Negro",9999,6,5,"Retalhuleu"
"1231",7838,7847,2016,"Diciembre",17,"Sabado",18,4,3,3,314,2,99,"",NA,NA,NA,NA,NA,NA,4,5,"Negro",2009,4,5,"Sacatepéquez"
"1232",7840,7849,2016,"Diciembre",18,"Domingo",14,3,2,1,101,1,18,"",NA,NA,NA,NA,NA,NA,4,39,"Negro",2015,5,5,"Guatemala"
"1233",7841,7850,2016,"Diciembre",18,"Domingo",18,4,3,1,101,1,21,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",2006,4,5,"Guatemala"
"1234",7845,7854,2016,"Diciembre",18,"Domingo",11,2,1,19,1910,2,99,"",NA,NA,NA,NA,NA,NA,4,67,"Azul",9999,6,5,"Zacapa"
"1235",7848,7857,2016,"Diciembre",18,"Domingo",15,3,2,11,1107,2,99,"",NA,NA,NA,NA,NA,NA,4,999,"Azul",9999,6,5,"Retalhuleu"
"1236",7864,7873,2016,"Diciembre",21,"Miercoles",18,4,3,1,101,1,6,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2016,5,5,"Guatemala"
"1237",7869,7878,2016,"Diciembre",21,"Miercoles",16,3,2,16,1601,1,99,"",NA,NA,NA,NA,NA,NA,4,54,"Rojo",9999,6,5,"Alta Verapaz"
"1238",7870,7879,2016,"Diciembre",21,"Miercoles",7,2,1,18,1803,2,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",9999,6,5,"Izabal"
"1239",7872,7881,2016,"Diciembre",22,"Jueves",22,4,3,1,101,1,1,"",NA,NA,NA,NA,NA,NA,4,1,"Gris",2016,5,5,"Guatemala"
"1240",7889,7898,2016,"Diciembre",24,"Sabado",20,4,3,1,111,2,99,"",NA,NA,NA,NA,NA,NA,4,76,"Azul",9999,6,5,"Guatemala"
"1241",7905,7914,2016,"Diciembre",25,"Domingo",14,3,2,6,602,2,99,"",NA,NA,NA,NA,NA,NA,4,67,"Azul",9999,6,5,"Santa Rosa"
"1242",7906,7915,2016,"Diciembre",25,"Domingo",13,3,2,6,603,2,99,"",NA,NA,NA,NA,NA,NA,4,62,"Azul",2016,5,5,"Santa Rosa"
"1243",7909,7918,2016,"Diciembre",25,"Domingo",16,3,2,10,1015,2,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",9999,6,5,"Suchitepéquez"
"1244",7910,7919,2016,"Diciembre",25,"Domingo",11,2,1,11,1108,2,99,"",NA,NA,NA,NA,NA,NA,4,18,"Blanco",9999,6,5,"Retalhuleu"
"1245",7916,7925,2016,"Diciembre",26,"Lunes",14,3,2,1,117,1,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,6,5,"Guatemala"
"1246",7927,7936,2016,"Diciembre",27,"Martes",14,3,2,10,1017,1,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,6,5,"Suchitepéquez"
"1247",7933,7942,2016,"Diciembre",28,"Miercoles",16,3,2,6,612,2,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,6,5,"Santa Rosa"
"1248",7943,7952,2016,"Diciembre",31,"Sabado",22,4,3,1,101,1,6,"",NA,NA,NA,NA,NA,NA,4,72,"Rojo",2013,5,5,"Guatemala"
"1249",7946,7955,2016,"Diciembre",31,"Sabado",22,4,3,19,1901,2,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",2015,5,5,"Zacapa"
"1250",7951,7960,2016,"Diciembre",31,"Sabado",22,4,3,16,1615,2,99,"",NA,NA,NA,NA,NA,NA,4,64,"Anaranjado",9999,6,5,"Alta Verapaz"
"1251",7955,7964,2016,"Diciembre",31,"Sabado",22,4,3,3,302,2,99,"",NA,NA,NA,NA,NA,NA,4,67,"Rojo",2007,4,5,"Sacatepéquez"
"1252",7963,4966,2016,"Diciembre",16,"Viernes",15,3,2,1,101,1,16,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,6,99,"Guatemala"
"1253",1,2,2017,"Enero",1,"Domingo",2,1,1,1,110,NA,99,"",NA,NA,NA,NA,NA,NA,4,18,"Rojo",9999,6,2,"Guatemala"
"1254",3,4,2017,"Enero",1,"Domingo",14,3,2,5,511,NA,99,"",NA,NA,NA,NA,NA,NA,4,64,"Negro",9999,6,1,"Escuintla"
"1255",4,5,2017,"Enero",1,"Domingo",2,1,1,5,502,NA,99,"",NA,NA,NA,NA,NA,NA,4,54,"Negro",9999,6,1,"Escuintla"
"1256",97,98,2017,"Enero",9,"Lunes",0,1,1,5,501,NA,99,"",NA,NA,NA,NA,NA,NA,4,76,"Rojo",9999,6,1,"Escuintla"
"1257",99,100,2017,"Enero",9,"Lunes",10,2,1,9,901,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2016,5,1,"Quetzaltenango"
"1258",101,102,2017,"Enero",10,"Martes",18,4,3,22,2205,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",2012,5,4,"Jutiapa"
"1259",105,106,2017,"Enero",10,"Martes",0,1,1,1,111,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Azul",2016,5,1,"Guatemala"
"1260",147,148,2017,"Enero",14,"Sabado",21,4,3,1,110,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Blanco",2013,5,2,"Guatemala"
"1261",148,149,2017,"Enero",14,"Sabado",16,3,2,5,502,NA,99,"",NA,NA,NA,NA,NA,NA,4,35,"Azul",2012,5,1,"Escuintla"
"1262",157,158,2017,"Enero",15,"Domingo",22,4,3,10,1002,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",9999,6,4,"Suchitepéquez"
"1263",169,170,2017,"Enero",16,"Lunes",17,3,2,1,101,NA,8,"",NA,NA,NA,NA,NA,NA,4,18,"Negro",2017,5,2,"Guatemala"
"1264",171,172,2017,"Enero",16,"Lunes",8,2,1,8,801,NA,99,"",NA,NA,NA,NA,NA,NA,4,35,"Negro",9999,6,1,"Totonicapán"
"1265",173,174,2017,"Enero",16,"Lunes",5,1,1,3,306,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",9999,6,2,"Sacatepéquez"
"1266",175,176,2017,"Enero",17,"Martes",2,1,1,1,101,NA,5,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",2016,5,2,"Guatemala"
"1267",178,179,2017,"Enero",17,"Martes",15,3,2,1,113,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Amarillo",9999,6,1,"Guatemala"
"1268",190,191,2017,"Enero",18,"Miercoles",9,2,1,6,602,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Gris",2006,4,1,"Santa Rosa"
"1269",196,197,2017,"Enero",19,"Jueves",11,2,1,6,601,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",2017,5,2,"Santa Rosa"
"1270",224,225,2017,"Enero",22,"Domingo",0,1,1,11,1104,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",2004,4,2,"Retalhuleu"
"1271",251,252,2017,"Enero",25,"Miercoles",21,4,3,17,1713,NA,99,"",NA,NA,NA,NA,NA,NA,4,69,"Azul",9999,6,1,"Petén"
"1272",266,267,2017,"Enero",27,"Viernes",6,2,1,1,101,NA,1,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",2010,5,1,"Guatemala"
"1273",290,291,2017,"Enero",28,"Sabado",20,4,3,4,401,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Azul",2008,4,1,"Chimaltenango"
"1274",304,305,2017,"Enero",29,"Domingo",19,4,3,16,1616,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Corinto",9999,6,2,"Alta Verapaz"
"1275",307,308,2017,"Enero",29,"Domingo",23,4,3,1,109,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",9999,6,1,"Guatemala"
"1276",324,325,2017,"Febrero",1,"Miercoles",5,1,1,1,101,NA,5,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",9999,6,1,"Guatemala"
"1277",327,328,2017,"Febrero",1,"Miercoles",23,4,3,2,203,NA,99,"",NA,NA,NA,NA,NA,NA,4,54,"Rojo",2017,5,1,"El Progreso"
"1278",330,331,2017,"Febrero",1,"Miercoles",23,4,3,17,1709,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Rojo",9999,6,1,"Petén"
"1279",337,338,2017,"Febrero",2,"Jueves",16,3,2,2,201,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Azul",9999,6,1,"El Progreso"
"1280",348,349,2017,"Febrero",4,"Sabado",12,3,2,1,101,NA,9,"",NA,NA,NA,NA,NA,NA,4,3,"Azul",9999,6,1,"Guatemala"
"1281",356,357,2017,"Febrero",4,"Sabado",12,3,2,2,201,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Rojo",9999,6,4,"El Progreso"
"1282",380,381,2017,"Febrero",6,"Lunes",3,1,1,9,901,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,6,2,"Quetzaltenango"
"1283",385,386,2017,"Febrero",7,"Martes",10,2,1,1,117,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Gris",2016,5,1,"Guatemala"
"1284",401,402,2017,"Febrero",9,"Jueves",13,3,2,20,2009,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",2012,5,1,"Chiquimula"
"1285",429,430,2017,"Febrero",12,"Domingo",5,1,1,1,101,NA,10,"",NA,NA,NA,NA,NA,NA,4,32,"Negro",9999,6,1,"Guatemala"
"1286",435,436,2017,"Febrero",12,"Domingo",18,4,3,9,901,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Azul",9999,6,4,"Quetzaltenango"
"1287",445,446,2017,"Febrero",12,"Domingo",21,4,3,3,301,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Gris",9999,6,1,"Sacatepéquez"
"1288",449,450,2017,"Febrero",13,"Lunes",21,4,3,5,514,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Rojo",9999,6,1,"Escuintla"
"1289",468,469,2017,"Febrero",15,"Miercoles",23,4,3,22,2216,NA,99,"",NA,NA,NA,NA,NA,NA,4,18,"Rojo",9999,6,2,"Jutiapa"
"1290",485,486,2017,"Febrero",17,"Viernes",3,1,1,1,101,NA,12,"",NA,NA,NA,NA,NA,NA,4,6,"Blanco",9999,6,1,"Guatemala"
"1291",491,492,2017,"Febrero",17,"Viernes",20,4,3,5,507,NA,99,"",NA,NA,NA,NA,NA,NA,4,54,"Rojo",9999,6,2,"Escuintla"
"1292",513,514,2017,"Febrero",19,"Domingo",0,1,1,12,1217,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,6,1,"San Marcos"
"1293",518,519,2017,"Febrero",21,"Martes",23,4,3,9,902,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",9999,6,4,"Quetzaltenango"
"1294",542,543,2017,"Febrero",24,"Viernes",0,1,1,6,609,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",9999,6,1,"Santa Rosa"
"1295",544,545,2017,"Febrero",24,"Viernes",10,2,1,17,1710,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",9999,6,2,"Petén"
"1296",550,551,2017,"Febrero",25,"Sabado",1,1,1,1,117,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",2016,5,1,"Guatemala"
"1297",557,558,2017,"Febrero",25,"Sabado",16,3,2,17,1703,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",2009,4,1,"Petén"
"1298",582,583,2017,"Febrero",28,"Martes",8,2,1,1,104,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",9999,6,1,"Guatemala"
"1299",604,605,2017,"Enero",1,"Domingo",16,3,2,15,1503,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",2016,5,5,"Baja Verapaz"
"1300",619,620,2017,"Enero",3,"Martes",16,3,2,9,920,NA,99,"",NA,NA,NA,NA,NA,NA,4,76,"Negro",9999,6,5,"Quetzaltenango"
"1301",629,630,2017,"Enero",5,"Jueves",22,4,3,1,101,NA,1,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",2015,5,5,"Guatemala"
"1302",630,631,2017,"Enero",5,"Jueves",19,4,3,3,312,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Blanco",2015,5,5,"Sacatepéquez"
"1303",658,659,2017,"Enero",13,"Viernes",17,3,2,7,701,NA,99,"",NA,NA,NA,NA,NA,NA,4,18,"Negro",2016,5,5,"Sololá"
"1304",690,691,2017,"Enero",20,"Viernes",13,3,2,10,1001,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2013,5,5,"Suchitepéquez"
"1305",696,697,2017,"Enero",20,"Viernes",15,3,2,4,401,NA,99,"",NA,NA,NA,NA,NA,NA,4,3,"Rojo",9999,6,5,"Chimaltenango"
"1306",720,721,2017,"Enero",24,"Martes",15,3,2,19,1901,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Varios",2015,5,5,"Zacapa"
"1307",762,763,2017,"Febrero",1,"Miercoles",11,2,1,3,312,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Azul",9999,6,5,"Sacatepéquez"
"1308",788,789,2017,"Febrero",6,"Lunes",6,2,1,5,506,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",2013,5,5,"Escuintla"
"1309",798,799,2017,"Febrero",8,"Miercoles",21,4,3,1,101,NA,18,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,6,5,"Guatemala"
"1310",802,803,2017,"Febrero",9,"Jueves",20,4,3,21,2107,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",9999,6,5,"Jalapa"
"1311",828,829,2017,"Febrero",14,"Martes",11,2,1,16,1607,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",9999,6,5,"Alta Verapaz"
"1312",831,832,2017,"Febrero",14,"Martes",13,3,2,3,302,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,6,5,"Sacatepéquez"
"1313",845,846,2017,"Febrero",18,"Sabado",14,3,2,1,104,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",9999,6,5,"Guatemala"
"1314",847,848,2017,"Febrero",18,"Sabado",18,4,3,20,2004,NA,99,"",NA,NA,NA,NA,NA,NA,4,54,"Negro",2017,5,5,"Chiquimula"
"1315",848,849,2017,"Febrero",18,"Sabado",12,3,2,5,501,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Blanco",9999,6,5,"Escuintla"
"1316",873,874,2017,"Febrero",23,"Jueves",21,4,3,1,101,NA,7,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",2015,5,5,"Guatemala"
"1317",887,888,2017,"Febrero",25,"Sabado",13,3,2,16,1601,NA,99,"",NA,NA,NA,NA,NA,NA,4,77,"Rojo",2005,4,5,"Alta Verapaz"
"1318",892,893,2017,"Febrero",26,"Domingo",17,3,2,1,117,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",2016,5,5,"Guatemala"
"1319",904,905,2017,"Febrero",28,"Martes",10,2,1,1,101,NA,5,"",NA,NA,NA,NA,NA,NA,4,64,"Azul",2016,5,5,"Guatemala"
"1320",907,908,2017,"Febrero",28,"Martes",21,4,3,1,114,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Azul",2010,5,5,"Guatemala"
"1321",924,925,2017,"Marzo",3,"Viernes",5,1,1,1,101,NA,1,"",NA,NA,NA,NA,NA,NA,4,18,"Blanco",9999,6,1,"Guatemala"
"1322",963,964,2017,"Marzo",7,"Martes",18,4,3,6,607,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",9999,6,1,"Santa Rosa"
"1323",966,967,2017,"Marzo",8,"Miercoles",8,2,1,5,501,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,6,1,"Escuintla"
"1324",978,979,2017,"Marzo",10,"Viernes",3,1,1,1,101,NA,1,"",NA,NA,NA,NA,NA,NA,4,39,"Rojo",9999,6,1,"Guatemala"
"1325",987,988,2017,"Marzo",11,"Sabado",23,4,3,1,106,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,6,1,"Guatemala"
